rcid,country_code,disaster_before_vote,number_disasters,total_affected
5307,PK,1,2,1498050
5307,BD,0,0,0
5307,MM,1,1,73307
5307,LK,1,2,74071
5307,MV,0,0,0
5307,NP,1,2,17018
5307,TH,1,3,3515338
5307,KH,1,1,1500200
5307,LA,1,2,574276
5307,VN,1,6,2161142
5307,MY,1,1,75004
5307,SG,0,0,0
5307,BN,0,0,0
5307,PH,1,5,4500443
5307,ID,1,9,568865
5307,TL,0,0,0
5307,AU,1,2,1443
5307,PG,1,1,35000
5307,SB,1,1,10227
5307,KI,0,0,0
5307,TV,0,0,0
5307,FJ,0,0,0
5307,TO,0,0,0
5307,MH,1,1,6384
5307,PW,0,0,0
5307,FM,0,0,0
5307,WS,0,0,0
5462,US,1,10,42124
5462,CA,1,1,13036
5462,BS,0,0,0
5462,CU,1,2,110092
5462,HT,1,1,45006
5462,DO,1,2,21202
5462,JM,0,0,0
5462,TT,0,0,0
5462,BB,0,0,0
5462,DM,0,0,0
5462,GD,0,0,0
5462,LC,0,0,0
5462,VC,0,0,0
5462,AG,0,0,0
5462,KN,0,0,0
5462,MX,1,1,3000
5462,BZ,1,1,20000
5462,GT,1,2,65144
5462,HN,0,0,0
5462,SV,1,2,700001
5462,NI,1,1,3752
5462,CR,1,2,9666
5462,PA,1,2,3500
5462,CO,1,3,127116
5462,VE,1,1,45297
5462,GY,1,1,199000
5462,SR,0,0,0
5462,EC,1,1,1197
5462,PE,1,2,150649
5462,BR,1,4,298521
5462,BO,1,2,96915
5462,PY,1,2,140162
5462,CL,1,3,194208
5462,AR,1,3,141144
5462,UY,1,3,35328
5462,GB,0,0,0
5462,IE,0,0,0
5462,NL,0,0,0
5462,BE,0,0,0
5462,LU,0,0,0
5462,FR,1,1,20
5462,MC,0,0,0
5462,LI,0,0,0
5462,CH,0,0,0
5462,ES,1,2,158
5462,AD,0,0,0
5462,PT,1,1,1
5462,DE,0,0,0
5462,PL,0,0,0
5462,AT,0,0,0
5462,HU,0,0,0
5462,CZ,0,0,0
5462,SK,0,0,0
5462,IT,1,3,556
5462,SM,0,0,0
5462,MT,0,0,0
5462,AL,1,3,42301
5462,ME,0,0,0
5462,MK,1,2,105037
5462,HR,1,1,1200
5462,YU,0,0,0
5462,SI,0,0,0
5462,GR,1,2,503
5462,CY,0,0,0
5462,BG,1,1,5
5462,MD,0,0,0
5462,RO,1,1,1501
5462,RU,1,2,7508
5462,EE,0,0,0
5462,LV,0,0,0
5462,LT,0,0,0
5462,UA,0,0,0
5462,BY,0,0,0
5462,AM,0,0,0
5462,GE,1,1,10360
5462,AZ,0,0,0
5462,FI,0,0,0
5462,SE,0,0,0
5462,NO,0,0,0
5462,DK,0,0,0
5462,IS,0,0,0
5462,CV,0,0,0
5462,GW,0,0,0
5462,GQ,0,0,0
5462,ML,1,1,2005
5462,SN,0,0,0
5462,BJ,0,0,0
5462,MR,0,0,0
5462,NE,1,2,2675192
5462,CI,1,1,16
5462,GN,1,1,29637
5462,BF,1,1,28933
5462,LR,0,0,0
5462,SL,1,1,24313
5462,GH,1,1,5025
5462,TG,0,0,0
5462,CM,1,1,30004
5462,NG,1,1,100473
5462,GA,0,0,0
5462,CF,0,0,0
5462,CG,0,0,0
5462,CD,1,4,247615
5462,KE,1,3,245437
5462,TZ,1,1,5012
5462,BI,1,1,4231
5462,RW,1,1,3433
5462,SO,1,3,7616296
5462,DJ,0,0,0
5462,ET,1,2,10410600
5462,ER,0,0,0
5462,AO,1,3,5075
5462,MZ,1,1,177805
5462,ZM,0,0,0
5462,ZW,0,0,0
5462,MW,1,2,7338923
5462,ZA,1,1,2700000
5462,NA,1,1,580000
5462,LS,0,0,0
5462,MG,1,1,24026
5462,KM,0,0,0
5462,MU,0,0,0
5462,MA,0,0,0
5462,DZ,1,2,35012
5462,TN,0,0,0
5462,LY,0,0,0
5462,SD,1,2,800020
5462,SS,0,0,0
5462,TR,1,2,6517
5462,IQ,1,1,65058
5462,EG,0,0,0
5462,SY,0,0,0
5462,LB,0,0,0
5462,JO,0,0,0
5462,IL,0,0,0
5462,SA,1,2,23
5462,YE,0,0,0
5462,KW,0,0,0
5462,BH,0,0,0
5462,QA,0,0,0
5462,AE,0,0,0
5462,OM,0,0,0
5462,AF,1,1,3017
5462,TM,0,0,0
5462,TJ,1,2,10802
5462,KG,0,0,0
5462,UZ,0,0,0
5462,KZ,1,1,12672
5462,CN,1,13,1374681
5462,MN,0,0,0
5462,KP,1,2,18003574
5462,KR,0,0,0
5462,JP,1,1,45067
5462,IN,1,11,346414298
5462,BT,0,0,0
5462,PK,1,6,1577857
5462,BD,1,2,1411932
5462,MM,1,3,1635875
5462,LK,1,2,27319
5462,MV,0,0,0
5462,NP,0,0,0
5462,KH,1,1,22000
5462,VN,1,3,1765134
5462,MY,1,1,3001
5462,SG,0,0,0
5462,BN,0,0,0
5462,PH,1,6,413049
5462,ID,1,8,477012
5462,TL,0,0,0
5462,AU,1,4,625
5462,PG,1,2,2540024
5462,NZ,1,2,501
5462,VU,0,0,0
5462,SB,0,0,0
5462,TV,0,0,0
5462,FJ,1,1,67000
5462,MH,0,0,0
5462,FM,0,0,0
5490,AF,1,4,84
5490,AL,1,1,4502
5491,AL,1,1,4502
5490,DZ,0,0,0
5491,DZ,0,0,0
5490,AD,0,0,0
5491,AD,0,0,0
5490,AO,1,4,10012
5491,AO,1,4,10012
5490,AG,0,0,0
5491,AG,0,0,0
5490,AR,1,1,72119
5491,AR,1,1,72119
5490,AM,0,0,0
5491,AM,0,0,0
5490,AU,1,2,823
5491,AU,1,2,823
5490,AZ,0,0,0
5491,AZ,0,0,0
5490,BS,0,0,0
5491,BS,0,0,0
5490,BH,0,0,0
5491,BH,0,0,0
5490,BD,1,1,1900106
5491,BD,1,1,1900106
5490,BB,0,0,0
5491,BB,0,0,0
5490,BY,0,0,0
5491,BY,0,0,0
5490,BE,1,1,1
5491,BE,1,1,1
5490,BZ,0,0,0
5491,BZ,0,0,0
5490,BJ,0,0,0
5491,BJ,0,0,0
5490,BT,0,0,0
5491,BT,0,0,0
5490,BO,1,3,670424
5491,BO,1,3,670424
5490,BA,0,0,0
5491,BA,0,0,0
5490,BW,0,0,0
5491,BW,0,0,0
5490,BR,1,2,50533
5491,BR,1,2,50533
5490,BN,0,0,0
5491,BN,0,0,0
5490,BG,0,0,0
5491,BG,0,0,0
5491,BF,1,1,34908
5491,BI,0,0,0
5490,CV,0,0,0
5491,CV,0,0,0
5490,KH,1,1,2500000
5491,KH,1,1,2500000
5490,CM,0,0,0
5491,CM,0,0,0
5490,CA,1,2,88300
5491,CA,1,2,88300
5490,CF,0,0,0
5491,CF,0,0,0
5490,TD,0,0,0
5491,TD,0,0,0
5490,CL,1,1,112
5491,CL,1,1,112
5490,CN,1,13,71298016
5491,CN,1,13,71298016
5490,CO,1,2,2282
5491,CO,1,2,2282
5490,KM,0,0,0
5491,KM,0,0,0
5490,CG,0,0,0
5491,CG,0,0,0
5490,CR,0,0,0
5491,CR,0,0,0
5490,CI,1,1,20
5491,CI,1,1,20
5490,HR,0,0,0
5491,HR,0,0,0
5490,CU,0,0,0
5491,CU,0,0,0
5490,CY,0,0,0
5491,CY,0,0,0
5490,CZ,0,0,0
5491,CZ,0,0,0
5491,KP,1,2,668267
5490,CD,1,1,2635
5491,CD,1,1,2635
5490,DK,0,0,0
5491,DK,0,0,0
5490,DJ,0,0,0
5491,DJ,0,0,0
5490,DM,0,0,0
5491,DM,0,0,0
5490,DO,1,2,2792015
5491,DO,1,2,2792015
5490,EC,1,2,33964
5491,EC,1,2,33964
5490,EG,0,0,0
5491,EG,0,0,0
5490,SV,0,0,0
5491,SV,0,0,0
5490,ER,0,0,0
5491,ER,0,0,0
5490,EE,0,0,0
5491,EE,0,0,0
5490,ET,1,2,493208
5491,ET,1,2,493208
5490,FJ,0,0,0
5491,FJ,0,0,0
5490,FI,0,0,0
5491,FI,0,0,0
5490,FR,1,1,29
5491,FR,1,1,29
5490,GA,0,0,0
5491,GA,0,0,0
5490,GE,0,0,0
5491,GE,0,0,0
5490,DE,1,1,7
5491,DE,1,1,7
5490,GH,1,1,10
5491,GH,1,1,10
5490,GR,1,1,204
5491,GR,1,1,204
5490,GD,0,0,0
5491,GD,0,0,0
5490,GT,0,0,0
5491,GT,0,0,0
5490,GN,0,0,0
5491,GN,0,0,0
5490,GW,0,0,0
5491,GW,0,0,0
5490,GY,0,0,0
5491,GY,0,0,0
5490,HT,1,7,3694558
5491,HT,1,7,3694558
5490,HN,1,1,450006
5491,HN,1,1,450006
5490,HU,1,1,2282
5491,HU,1,1,2282
5490,IS,0,0,0
5491,IS,0,0,0
5490,IN,1,9,3806673
5491,IN,1,9,3806673
5490,ID,1,10,392098
5491,ID,1,10,392098
5490,IR,0,0,0
5490,IQ,0,0,0
5490,IE,0,0,0
5491,IE,0,0,0
5490,IL,1,1,60137
5491,IL,1,1,60137
5490,IT,1,1,402
5491,IT,1,1,402
5490,JM,0,0,0
5491,JM,0,0,0
5490,JP,1,1,6007
5491,JP,1,1,6007
5490,JO,0,0,0
5491,JO,0,0,0
5490,KZ,0,0,0
5491,KZ,0,0,0
5490,KE,1,3,3411042
5491,KE,1,3,3411042
5490,KI,0,0,0
5491,KI,0,0,0
5490,KW,0,0,0
5491,KW,0,0,0
5490,KG,0,0,0
5491,KG,0,0,0
5490,LA,1,1,26333
5490,LV,0,0,0
5491,LV,0,0,0
5490,LB,0,0,0
5491,LB,0,0,0
5490,LS,1,1,709000
5491,LS,1,1,709000
5490,LR,1,1,15431
5491,LR,1,1,15431
5490,LY,0,0,0
5491,LY,0,0,0
5490,LI,0,0,0
5491,LI,0,0,0
5490,LT,0,0,0
5491,LT,0,0,0
5490,LU,0,0,0
5491,LU,0,0,0
5490,MG,1,1,1140000
5491,MG,1,1,1140000
5490,MW,1,1,2812
5491,MW,1,1,2812
5490,MY,1,3,6841
5491,MY,1,3,6841
5490,MV,0,0,0
5491,MV,0,0,0
5490,ML,1,1,9513
5491,ML,1,1,9513
5490,MT,0,0,0
5491,MT,0,0,0
5490,MH,0,0,0
5491,MH,0,0,0
5490,MR,0,0,0
5491,MR,0,0,0
5490,MU,0,0,0
5491,MU,0,0,0
5490,MX,1,5,53025
5491,MX,1,5,53025
5490,FM,0,0,0
5491,FM,0,0,0
5490,MC,0,0,0
5491,MC,0,0,0
5490,MN,0,0,0
5491,MN,0,0,0
5490,ME,0,0,0
5491,ME,0,0,0
5490,MA,0,0,0
5491,MA,0,0,0
5490,MZ,1,3,2471663
5491,MZ,1,3,2471663
5490,MM,1,2,852246
5491,MM,1,2,852246
5490,NA,0,0,0
5491,NA,0,0,0
5490,NR,0,0,0
5491,NR,0,0,0
5490,NP,1,3,20748
5491,NP,1,3,20748
5490,NL,0,0,0
5491,NL,0,0,0
5490,NZ,1,1,300
5491,NZ,1,1,300
5490,NI,0,0,0
5491,NI,0,0,0
5490,NE,1,2,126327
5491,NE,1,2,126327
5490,NG,1,1,12018
5491,NG,1,1,12018
5490,NO,0,0,0
5491,NO,0,0,0
5490,OM,1,1,2
5491,OM,1,1,2
5490,PK,1,7,11131
5491,PK,1,7,11131
5490,PW,0,0,0
5491,PW,0,0,0
5490,PA,0,0,0
5491,PA,0,0,0
5490,PG,1,1,6600
5491,PG,1,1,6600
5490,PE,1,1,10002
5491,PE,1,1,10002
5490,PH,1,2,2563143
5491,PH,1,2,2563143
5490,PL,1,1,5
5491,PL,1,1,5
5490,PT,1,1,1365
5491,PT,1,1,1365
5490,QA,0,0,0
5491,QA,0,0,0
5490,KR,0,0,0
5491,KR,0,0,0
5490,MD,0,0,0
5491,MD,0,0,0
5491,RO,1,2,303
5490,RU,1,3,11696
5491,RU,1,3,11696
5490,KN,0,0,0
5491,KN,0,0,0
5490,LC,0,0,0
5491,LC,0,0,0
5490,VC,1,1,25000
5491,VC,1,1,25000
5490,WS,0,0,0
5491,WS,0,0,0
5490,SM,0,0,0
5491,SM,0,0,0
5490,SA,1,2,936
5491,SA,1,2,936
5490,SN,1,1,10651
5491,SN,1,1,10651
5490,YU,0,0,0
5491,YU,0,0,0
5490,SL,0,0,0
5491,SL,0,0,0
5490,SG,0,0,0
5491,SG,0,0,0
5490,SK,0,0,0
5491,SK,0,0,0
5490,SI,0,0,0
5491,SI,0,0,0
5490,SB,0,0,0
5491,SB,0,0,0
5490,ZA,1,2,7513
5491,ZA,1,2,7513
5490,SS,1,2,3622000
5491,SS,1,2,3622000
5490,ES,1,1,155
5491,ES,1,1,155
5490,LK,1,2,1201805
5491,LK,1,2,1201805
5490,SD,1,1,200175
5491,SD,1,1,200175
5490,SR,0,0,0
5491,SR,0,0,0
5491,SZ,1,1,492000
5490,SE,0,0,0
5491,SE,0,0,0
5490,CH,0,0,0
5491,CH,0,0,0
5490,SY,0,0,0
5491,SY,0,0,0
5490,TJ,1,1,12754
5491,TJ,1,1,12754
5490,TH,1,3,808864
5491,TH,1,3,808864
5490,MK,1,1,33604
5491,MK,1,1,33604
5490,TL,1,1,120000
5491,TL,1,1,120000
5490,TG,0,0,0
5491,TG,0,0,0
5490,TO,0,0,0
5491,TO,0,0,0
5490,TT,0,0,0
5491,TT,0,0,0
5490,TN,0,0,0
5491,TN,0,0,0
5490,TR,0,0,0
5491,TR,0,0,0
5490,TV,0,0,0
5491,TV,0,0,0
5490,UG,1,1,10000
5491,UG,1,1,10000
5490,UA,1,1,203
5491,UA,1,1,203
5490,AE,0,0,0
5491,AE,0,0,0
5490,GB,0,0,0
5491,GB,0,0,0
5490,TZ,1,3,140291
5491,TZ,1,3,140291
5490,US,1,10,99522
5491,US,1,10,99522
5490,UY,1,1,10613
5491,UY,1,1,10613
5490,UZ,0,0,0
5490,VU,0,0,0
5491,VU,0,0,0
5490,VN,1,4,1428676
5491,VN,1,4,1428676
5490,YE,1,1,29770
5491,YE,1,1,29770
5490,ZM,0,0,0
5491,ZM,0,0,0
5577,AF,1,1,1858
5579,AF,1,1,1858
5585,AF,1,1,1858
5587,AF,1,1,1858
5577,AL,1,1,21003
5579,AL,1,1,21003
5585,AL,1,1,21003
5587,AL,1,1,21003
5577,DZ,0,0,0
5579,DZ,0,0,0
5585,DZ,0,0,0
5587,DZ,0,0,0
5577,AD,0,0,0
5579,AD,0,0,0
5585,AD,0,0,0
5587,AD,0,0,0
5577,AO,1,2,1450261
5579,AO,1,2,1450261
5585,AO,1,2,1450261
5587,AO,1,2,1450261
5577,AG,0,0,0
5579,AG,0,0,0
5585,AG,0,0,0
5587,AG,0,0,0
5577,AR,1,4,65428
5579,AR,1,4,65428
5585,AR,1,4,65428
5587,AR,1,4,65428
5577,AM,0,0,0
5579,AM,0,0,0
5585,AM,0,0,0
5587,AM,0,0,0
5577,AU,1,1,143
5579,AU,1,1,143
5585,AU,1,1,143
5587,AU,1,1,143
5577,AT,0,0,0
5579,AT,0,0,0
5585,AT,0,0,0
5587,AT,0,0,0
5577,AZ,0,0,0
5579,AZ,0,0,0
5585,AZ,0,0,0
5587,AZ,0,0,0
5577,BS,0,0,0
5579,BS,0,0,0
5585,BS,0,0,0
5587,BS,0,0,0
5577,BH,0,0,0
5579,BH,0,0,0
5585,BH,0,0,0
5587,BH,0,0,0
5577,BD,1,2,8086169
5579,BD,1,2,8086169
5585,BD,1,2,8086169
5587,BD,1,2,8086169
5577,BB,0,0,0
5579,BB,0,0,0
5585,BB,0,0,0
5587,BB,0,0,0
5577,BY,0,0,0
5579,BY,0,0,0
5585,BY,0,0,0
5587,BY,0,0,0
5577,BE,0,0,0
5579,BE,0,0,0
5585,BE,0,0,0
5587,BE,0,0,0
5577,BZ,0,0,0
5579,BZ,0,0,0
5585,BZ,0,0,0
5587,BZ,0,0,0
5577,BJ,0,0,0
5579,BJ,0,0,0
5585,BJ,0,0,0
5587,BJ,0,0,0
5577,BT,0,0,0
5579,BT,0,0,0
5585,BT,0,0,0
5587,BT,0,0,0
5577,BO,0,0,0
5579,BO,0,0,0
5585,BO,0,0,0
5587,BO,0,0,0
5577,BA,0,0,0
5579,BA,0,0,0
5585,BA,0,0,0
5587,BA,0,0,0
5577,BW,1,1,3250
5579,BW,1,1,3250
5585,BW,1,1,3250
5587,BW,1,1,3250
5577,BR,1,1,104154
5579,BR,1,1,104154
5585,BR,1,1,104154
5587,BR,1,1,104154
5577,BN,0,0,0
5579,BN,0,0,0
5585,BN,0,0,0
5587,BN,0,0,0
5577,BG,0,0,0
5579,BG,0,0,0
5585,BG,0,0,0
5587,BG,0,0,0
5577,BF,1,1,884
5579,BF,1,1,884
5585,BF,1,1,884
5587,BF,1,1,884
5577,BI,0,0,0
5579,BI,0,0,0
5585,BI,0,0,0
5587,BI,0,0,0
5577,CV,1,1,70000
5579,CV,1,1,70000
5585,CV,1,1,70000
5587,CV,1,1,70000
5577,KH,0,0,0
5579,KH,0,0,0
5585,KH,0,0,0
5587,KH,0,0,0
5577,CM,1,1,12893
5579,CM,1,1,12893
5585,CM,1,1,12893
5587,CM,1,1,12893
5577,CA,1,3,62556
5579,CA,1,3,62556
5585,CA,1,3,62556
5587,CA,1,3,62556
5577,CF,1,1,3500
5579,CF,1,1,3500
5585,CF,1,1,3500
5587,CF,1,1,3500
5577,TD,1,1,1886800
5579,TD,1,1,1886800
5587,TD,1,1,1886800
5577,CL,1,4,14867
5579,CL,1,4,14867
5585,CL,1,4,14867
5587,CL,1,4,14867
5577,CN,1,13,14333839
5579,CN,1,13,14333839
5585,CN,1,13,14333839
5587,CN,1,13,14333839
5577,CO,1,4,30888
5579,CO,1,4,30888
5585,CO,1,4,30888
5587,CO,1,4,30888
5577,KM,0,0,0
5579,KM,0,0,0
5585,KM,0,0,0
5587,KM,0,0,0
5577,CG,0,0,0
5579,CG,0,0,0
5585,CG,0,0,0
5587,CG,0,0,0
5577,CR,0,0,0
5579,CR,0,0,0
5585,CR,0,0,0
5587,CR,0,0,0
5577,CI,1,1,240
5579,CI,1,1,240
5585,CI,1,1,240
5587,CI,1,1,240
5577,HR,1,1,80
5579,HR,1,1,80
5585,HR,1,1,80
5587,HR,1,1,80
5577,CU,0,0,0
5579,CU,0,0,0
5585,CU,0,0,0
5587,CU,0,0,0
5577,CY,0,0,0
5579,CY,0,0,0
5585,CY,0,0,0
5587,CY,0,0,0
5577,CZ,0,0,0
5579,CZ,0,0,0
5585,CZ,0,0,0
5587,CZ,0,0,0
5577,CD,1,2,10655
5579,CD,1,2,10655
5585,CD,1,2,10655
5587,CD,1,2,10655
5577,DK,0,0,0
5579,DK,0,0,0
5585,DK,0,0,0
5587,DK,0,0,0
5577,DJ,0,0,0
5579,DJ,0,0,0
5585,DJ,0,0,0
5587,DJ,0,0,0
5577,DM,0,0,0
5585,DM,0,0,0
5587,DM,0,0,0
5577,DO,0,0,0
5579,DO,0,0,0
5585,DO,0,0,0
5587,DO,0,0,0
5577,EC,0,0,0
5579,EC,0,0,0
5585,EC,0,0,0
5587,EC,0,0,0
5577,EG,0,0,0
5579,EG,0,0,0
5585,EG,0,0,0
5587,EG,0,0,0
5577,SV,0,0,0
5579,SV,0,0,0
5585,SV,0,0,0
5587,SV,0,0,0
5577,GQ,0,0,0
5579,GQ,0,0,0
5585,GQ,0,0,0
5587,GQ,0,0,0
5577,ER,0,0,0
5579,ER,0,0,0
5585,ER,0,0,0
5587,ER,0,0,0
5577,EE,0,0,0
5579,EE,0,0,0
5585,EE,0,0,0
5587,EE,0,0,0
5577,ET,0,0,0
5579,ET,0,0,0
5585,ET,0,0,0
5587,ET,0,0,0
5577,FJ,0,0,0
5579,FJ,0,0,0
5585,FJ,0,0,0
5587,FJ,0,0,0
5577,FI,0,0,0
5579,FI,0,0,0
5585,FI,0,0,0
5587,FI,0,0,0
5577,FR,1,2,12173
5579,FR,1,2,12173
5585,FR,1,2,12173
5587,FR,1,2,12173
5577,GM,1,1,20006
5579,GM,1,1,20006
5585,GM,1,1,20006
5587,GM,1,1,20006
5577,GE,0,0,0
5579,GE,0,0,0
5585,GE,0,0,0
5587,GE,0,0,0
5577,DE,1,1,600
5579,DE,1,1,600
5585,DE,1,1,600
5587,DE,1,1,600
5577,GH,1,1,1000000
5585,GH,1,1,1000000
5587,GH,1,1,1000000
5577,GR,1,1,6047
5579,GR,1,1,6047
5585,GR,1,1,6047
5587,GR,1,1,6047
5577,GD,0,0,0
5585,GD,0,0,0
5587,GD,0,0,0
5577,GT,1,4,42560
5579,GT,1,4,42560
5585,GT,1,4,42560
5587,GT,1,4,42560
5577,GN,1,1,3287
5579,GN,1,1,3287
5585,GN,1,1,3287
5587,GN,1,1,3287
5577,GY,1,1,3274
5579,GY,1,1,3274
5585,GY,1,1,3274
5587,GY,1,1,3274
5577,HT,1,2,50373
5579,HT,1,2,50373
5585,HT,1,2,50373
5587,HT,1,2,50373
5577,HN,1,3,48038
5579,HN,1,3,48038
5585,HN,1,3,48038
5587,HN,1,3,48038
5577,HU,0,0,0
5579,HU,0,0,0
5585,HU,0,0,0
5587,HU,0,0,0
5577,IS,0,0,0
5579,IS,0,0,0
5585,IS,0,0,0
5587,IS,0,0,0
5577,IN,1,9,22272889
5579,IN,1,9,22272889
5585,IN,1,9,22272889
5587,IN,1,9,22272889
5577,ID,1,7,339924
5579,ID,1,7,339924
5585,ID,1,7,339924
5587,ID,1,7,339924
5577,IR,1,2,2060
5579,IR,1,2,2060
5587,IR,1,2,2060
5577,IQ,0,0,0
5579,IQ,0,0,0
5585,IQ,0,0,0
5587,IQ,0,0,0
5577,IE,1,1,300
5579,IE,1,1,300
5585,IE,1,1,300
5587,IE,1,1,300
5577,IL,0,0,0
5579,IL,0,0,0
5585,IL,0,0,0
5587,IL,0,0,0
5577,IT,1,2,1000
5579,IT,1,2,1000
5585,IT,1,2,1000
5587,IT,1,2,1000
5577,JM,0,0,0
5579,JM,0,0,0
5585,JM,0,0,0
5587,JM,0,0,0
5577,JP,1,1,2981
5579,JP,1,1,2981
5585,JP,1,1,2981
5587,JP,1,1,2981
5577,JO,0,0,0
5579,JO,0,0,0
5585,JO,0,0,0
5587,JO,0,0,0
5577,KZ,1,1,7000
5579,KZ,1,1,7000
5585,KZ,1,1,7000
5587,KZ,1,1,7000
5577,KE,1,1,25026
5579,KE,1,1,25026
5585,KE,1,1,25026
5587,KE,1,1,25026
5577,KW,0,0,0
5579,KW,0,0,0
5585,KW,0,0,0
5587,KW,0,0,0
5577,KG,0,0,0
5579,KG,0,0,0
5585,KG,0,0,0
5587,KG,0,0,0
5577,LA,0,0,0
5579,LA,0,0,0
5587,LA,0,0,0
5577,LV,0,0,0
5579,LV,0,0,0
5585,LV,0,0,0
5587,LV,0,0,0
5577,LB,0,0,0
5579,LB,0,0,0
5585,LB,0,0,0
5587,LB,0,0,0
5577,LS,0,0,0
5579,LS,0,0,0
5585,LS,0,0,0
5587,LS,0,0,0
5577,LR,0,0,0
5579,LR,0,0,0
5585,LR,0,0,0
5587,LR,0,0,0
5577,LY,0,0,0
5579,LY,0,0,0
5585,LY,0,0,0
5587,LY,0,0,0
5577,LI,0,0,0
5579,LI,0,0,0
5585,LI,0,0,0
5587,LI,0,0,0
5577,LT,0,0,0
5579,LT,0,0,0
5585,LT,0,0,0
5587,LT,0,0,0
5577,LU,0,0,0
5579,LU,0,0,0
5585,LU,0,0,0
5587,LU,0,0,0
5577,MG,1,1,1260000
5579,MG,1,1,1260000
5585,MG,1,1,1260000
5587,MG,1,1,1260000
5577,MW,1,1,55921
5579,MW,1,1,55921
5585,MW,1,1,55921
5587,MW,1,1,55921
5577,MY,1,4,46990
5579,MY,1,4,46990
5585,MY,1,4,46990
5587,MY,1,4,46990
5577,MV,0,0,0
5579,MV,0,0,0
5585,MV,0,0,0
5587,MV,0,0,0
5577,ML,0,0,0
5579,ML,0,0,0
5585,ML,0,0,0
5587,ML,0,0,0
5577,MT,0,0,0
5579,MT,0,0,0
5585,MT,0,0,0
5587,MT,0,0,0
5577,MH,0,0,0
5579,MH,0,0,0
5585,MH,0,0,0
5587,MH,0,0,0
5577,MR,1,1,3893774
5579,MR,1,1,3893774
5585,MR,1,1,3893774
5587,MR,1,1,3893774
5577,MU,0,0,0
5579,MU,0,0,0
5585,MU,0,0,0
5587,MU,0,0,0
5577,MX,1,1,802
5579,MX,1,1,802
5585,MX,1,1,802
5587,MX,1,1,802
5577,FM,0,0,0
5579,FM,0,0,0
5585,FM,0,0,0
5587,FM,0,0,0
5577,MC,0,0,0
5579,MC,0,0,0
5585,MC,0,0,0
5587,MC,0,0,0
5577,MN,0,0,0
5579,MN,0,0,0
5585,MN,0,0,0
5587,MN,0,0,0
5577,ME,1,1,200
5579,ME,1,1,200
5585,ME,1,1,200
5587,ME,1,1,200
5577,MA,0,0,0
5579,MA,0,0,0
5585,MA,0,0,0
5587,MA,0,0,0
5577,MZ,0,0,0
5579,MZ,0,0,0
